Season,PLAYER_ID,START_POSITION
2011,202335,PF
2011,1897,SF
2011,202340,PG
2011,202690,PG
2011,2584,SG
2011,2246,C
2011,2223,C
2011,200789,SG
2011,101249,PG
2011,2422,SF
2011,202406,PG
2011,201599,C
2011,202693,PF
2011,201576,PF
2011,202692,SG
2011,1515,SF
2011,201956,SF
2011,101161,PF
2011,201944,SG
2011,101111,PF
2011,200758,SG
2011,2554,SG
2011,101110,SF
2011,201148,C
2011,202708,PG
2011,201591,PF
2011,202412,SG
2011,2588,PF
2011,201814,SG
2011,2550,SG
2011,1885,SF
2011,101131,PF
2011,1952,SG
2011,2564,PF
2011,201274,PF
2011,101124,PF
2011,2198,C
2011,202334,PF
2011,201962,PG
2011,467,PG
2011,1884,PG
2011,201961,SG
2011,2034,SG
2011,2742,PG
2011,202329,SF
2011,2617,PF
2011,202325,SF
2011,202810,SF
2011,202970,PF
2011,2757,SG
2011,101144,SG
2011,201611,SG
2011,202724,PG
2011,101133,C
2011,101198,PG
2011,965,PG
2011,2457,PG
2011,200748,PF
2011,202327,C
2011,201161,SG
2011,201585,C
2011,2733,SG
2011,2427,SG
2011,202918,SG
2011,202388,PG
2011,202696,C
2011,201590,PF
2011,201577,C
2011,202389,C
2011,202396,C
2011,2404,C
2011,2365,C
2011,202333,SG
2011,2563,SF
2011,1503,SF
2011,202687,C
2011,2581,PG
2011,201967,PF
2011,2217,C
2011,202356,PG
2011,2030,PF
2011,202337,SF
2011,202178,SG
2011,2570,C
2011,201182,PF
2011,202699,SF
2011,201941,C
2011,979,C
2011,1863,PG
2011,948,C
2011,2230,SF
2011,202345,SF
2011,202719,C
2011,2203,SF
2011,101128,SF
2011,2229,PG
2011,200757,SG
2011,201948,SF
2011,202720,PF
2011,202686,PF
2011,202683,C
2011,2545,C
2011,202698,SF
2011,201208,C
2011,202716,C
2011,200749,C
2011,201960,SF-PF
2011,2555,PF
2011,201938,PG
2011,2209,SF
2011,2047,SF
2011,201969,SF
2011,202386,PG
2011,200761,SF
2011,202726,SG
2011,202706,SF
2011,202725,PF
2011,2407,PF
2011,202458,PG
2011,2566,SF
2011,2240,PG
2011,2586,SF
2011,201953,PG
2011,101130,C
2011,202347,SF
2011,202730,PF
2011,201229,SF
2011,2039,SG
2011,202365,SG
2011,202498,PF
2011,201189,C
2011,202809,PG
2011,201985,PG
2011,201286,C
2011,2768,PG
2011,202701,PG
2011,202341,SG
2011,2224,PG
2011,202343,SG
2011,200811,PF
2011,2551,PG
2011,202227,SG
2011,2592,SG
2011,202714,PG
2011,101179,PG
2011,202336,PF
2011,711,SF
2011,202814,SG
2011,201157,C
2011,201165,SG
2011,201623,C
2011,202622,PG
2011,201187,PF
2011,202775,SF
2011,201202,C
2011,200797,C
2011,1630,C
2011,202339,PG
2011,202723,SG
2011,200783,PF
2011,201970,SF
2011,2446,SF
2011,2605,SG
2011,101236,C
2011,202707,PF
2011,200780,C-PF
2011,2211,PF
2011,2863,SF
2011,201600,C
2011,202704,PG
2011,200764,SF
2011,665382,C
2011,201041,PG
2011,703,C
2011,101142,C
2011,2248,PG
2011,2735,SF
2011,202376,PF
2011,202734,PG
2011,202951,PG
2011,2250,SF
2011,2052,SF
2011,201880,C
2011,202874,SF
2011,201177,PF
2011,202350,PF
2011,202397,PG
2011,2679,SG
2011,201947,PF
2011,201178,C
2011,202346,SG
2011,1737,C
2011,2562,SF
2011,202399,PF
2011,1710,PG
2011,202710,SG
2011,201146,PF
2011,2059,PF
2011,201336,PG
2011,2567,PF
2011,202362,SG
2011,202374,C
2011,201963,SF
2011,202721,PG
2011,202694,PF
2011,202717,C
2011,101235,SG
2011,1902,C
2011,101155,SF
2011,1802,C
2011,200081,SF
2011,202729,PG
2011,202332,C
2011,2765,SF
2011,202148,PF
2011,2201,C
2011,202379,SF
2011,2767,SG
2011,2853,C
2011,1853,PG
2011,201632,C
2011,202419,C
2011,202366,C
2011,202709,PG
2011,2574,SG
2011,202731,C
2011,2038,C
2011,2668,PF
2011,2501,PF
2011,201234,SG
2011,202732,SF
2011,202082,SF
2011,201291,PG
2011,202962,C
2011,201934,C
2011,2575,PF-SF
2011,201965,C
2011,2740,C
2011,1499,C
2011,202342,PF
2011,202385,PF
2011,202933,SG
2011,202355,C
2011,436,PF
2011,2804,SF
2011,202712,PF
2011,202351,SF
2011,202727,SG
2011,202536,PG
2011,1112,C
2011,2215,C
2011,202715,SF
2011,1716,PG
2011,2048,C
2011,201972,PF
2011,2205,C
2011,2243,PF
2011,2073,SF
2011,101113,PF
2011,202880,C
2011,202359,SG
2011,202862,PF
2011,1922,C
2011,202952,PF
2011,956,C
2011,202728,C
2011,2429,C
2011,202380,C
2011,1730,C
2010,201142,SF
2010,2544,SF
2010,2546,SF
2010,2548,SG
2010,977,SG
2010,2405,C
2010,201565,PG
2010,101145,SG
2010,2755,SG
2010,1717,PF
2010,2730,C
2010,201933,PF
2010,201569,SG
2010,201566,PG
2010,200746,PF
2010,200745,C
2010,101122,SF
2010,201572,C
2010,201567,PF
2010,2216,PF
2010,101114,PG
2010,200752,SF
2010,201563,SF
2010,1718,SF
2010,2561,PF
2010,2200,C
2010,2547,PF
2010,201939,PG
2010,2744,C
2010,1536,SG
2010,2449,PF
2010,2207,SG
2010,1712,PF
2010,201936,SG
2010,2430,C
2010,2225,PG
2010,2736,SF
2010,1938,SG
2010,201156,SG
2010,200794,PF
2010,201942,SG
2010,1497,PG
2010,101154,PF
2010,951,SG
2010,101135,PF
2010,2746,PF
2010,202322,PG
2010,2748,SF
2010,201943,PG
2010,202083,SG
2010,101108,PG
2010,1891,SG
2010,2222,SF-PF
2010,201568,PF-SF
2010,2202,SG
2010,101109,PG-SG
2010,201155,PG
2010,201163,SF
2010,201143,C
2010,2734,PG
2010,1882,PF
2010,2406,SF
2010,708,PF
2010,959,PG
2010,2403,C
2010,201571,PG
2010,1885,PF
2010,2037,SG
2010,202326,C
2010,1888,SG
2010,2738,SF
2010,2419,SF
2010,1713,SG
2010,201950,PG
2010,2422,SG
2010,2590,PG
2010,201581,C
2010,201144,PG
2010,2757,PG
2010,101150,SG
2010,200768,PG
2010,1495,C
2010,2571,SG
2010,201145,PF-SF
2010,201196,PG
2010,201954,PG
2010,255,SF
2010,201627,SG
2010,1884,PG
2010,2749,PG
2010,101106,C
2010,101139,SF
2010,201977,SG
2010,101112,PF
2010,201579,C
2010,1889,PG
2010,201152,PF
2010,201167,SG
2010,1890,SF
2010,201587,SF
2010,2549,C
2010,2747,SF
2010,201935,SG
2010,200750,SG
2010,1894,SF
2010,201171,PF
2010,2557,PG
2010,202348,SG
2010,201175,C
2010,201188,C
2010,1905,SF
2010,201951,PG
2010,1740,SF-PF
2010,201149,C
2010,200789,SG
2010,201588,PG
2010,2568,SF
2010,101115,C
2010,2564,PF
2010,2400,PF
2010,201564,SG
2010,101138,PF
2010,2399,SG
2010,2732,SG
2010,101132,SF
2010,101111,PF
2010,2772,SF
2010,201946,PF
2010,2210,SF
2010,2240,PG
2010,2045,SF-PF
2010,201166,PG
2010,201583,PF
2010,201962,SG
2010,201162,SF
2010,200765,PG
2010,201158,SG
2010,1733,PF
2010,201975,SG
2010,101107,SF
2010,2731,C
2010,101162,C
2010,2550,SG-PG
2010,2397,C
2010,200748,C
2010,2199,C
2010,201580,C
2010,200755,SG
2010,2743,PF
2010,201586,PF
2010,201978,SF
2010,101181,PG
2010,200751,SG
2010,202390,SG
2010,2756,SG
2010,101110,SF
2010,202361,SG
2010,101128,SF
2010,200770,PG
2010,201945,SG
2010,101161,PF
2010,200826,PG
2010,101141,PF
2010,202328,C
2010,201573,PG
2010,406,C
2010,2566,SF
2010,201603,SF
2010,202130,SF
2010,201589,PF
2010,201575,SG
2010,2760,C
2010,202325,SG
2010,2754,SG
2010,101127,SG-PG
2010,2545,C
2010,201574,PF
2010,200769,SG
2010,2584,SG
2010,1710,PG
2010,201956,SF
2010,201164,SG
2010,2030,PF
2010,978,SF
2010,1897,SF
2010,201958,PG
2010,2572,SF
2010,101124,PF
2010,201971,PF
2010,2594,SG
2010,201584,SG
2010,1515,SF
2010,2223,C
2010,2420,C
2010,1952,SG
2010,201147,SF-SG
2010,2617,PF
2010,1503,SG
2010,2198,C
2010,101198,PG
2010,101236,C
2010,467,PG
2010,202331,SG
2010,202396,PF
2010,202334,PF
2010,2203,SF
2010,201576,C-PF
2010,201948,SF
2010,201609,PG
2010,201177,PF
2010,201154,SF-PF
2010,2404,PF
2010,2588,PF
2010,201604,SF
2010,201970,SF
2010,1863,PG
2010,101155,SF
2010,201150,C
2010,2554,SG-SF
2010,2742,PG
2010,202323,SG
2010,2039,PG
2010,201959,PF
2010,201949,SF
2010,201599,C
2010,1737,C
2010,200761,PF
2010,201963,SF
2010,202324,PF
2010,965,PG
2010,101126,PG
2010,2440,SF
2010,202339,PG
2010,201601,PF
2010,201229,SF
2010,201961,SG
2010,2733,PG
2010,201966,SG
2010,2067,SG
2010,201985,PG
2010,201596,PG
2010,201577,C
2010,1802,C
2010,2230,SF
2010,2563,SG
2010,202335,PF
2010,200758,SG
2010,201967,PF
2010,2804,SF
2010,2570,C
2010,202087,SG
2010,202412,SG
2010,2592,SF
2010,101113,PF
2010,201590,SF
2010,201591,C-PF
2010,202329,SF
2010,2365,C
2010,201161,SG
2010,101129,PG
2010,201941,C
2010,201146,PF
2010,2034,SG
2010,201602,SG
2010,2753,PG
2010,2605,SF
2010,201785,SG
2010,201988,PG
2010,201593,C
2010,2551,PG
2010,202330,SF
2010,979,C
2010,200783,PF
2010,201578,C
2010,202344,PF
2010,201938,PG
2010,200797,C
2010,686,PF
2010,200796,C-PF
2010,2052,SG
2010,201814,SF
2010,101121,SF
2010,201952,PG
2010,201980,SG
2010,2209,PF
2010,200757,SG
2010,2740,C
2010,2735,SG
2010,202220,PG
2010,980,C
2010,201944,SG
2010,2246,C
2010,1899,SF
2010,201611,SG
2010,201228,PG
2010,2306,PG
2010,2567,PF
2010,2446,SG
2010,948,C
2010,200760,SF
2010,2555,C
2010,202178,PG
2010,201168,C
2010,200749,PF
2010,2586,SG
2010,2679,SG
2010,2501,PF
2010,2217,C
2010,202345,SF
2010,2585,C
2010,2072,SG
2010,2047,SF
2010,200811,PF
2010,202333,SG
2010,201234,SG
2010,200081,SF
2010,202336,C
2010,201160,C
2010,2248,PG
2010,201582,C
2010,201151,PG
2010,101131,PF
2010,201953,PG
2010,101142,C
2010,200817,PG
2010,2694,PF
2010,703,PF
2010,202327,C
2010,2581,PG
2010,201623,C
2010,201787,SF
2010,101214,SF
2010,201947,SF
2010,202376,PF
2010,200772,SG
2010,2853,C
2010,201974,SF
2010,202351,SF
2010,202386,PG
2010,201148,PF
2010,201238,SG
2010,202341,SF
2010,202379,SF
2010,200780,C
2010,202389,C
2010,202349,SG
2010,201153,SF
2010,200779,SF
2010,101130,C
2010,2863,SF
2010,2431,PF
2010,101211,SG
2010,201969,SF
2010,1853,PG
2010,1902,C
2010,201187,SF
2010,202082,SF
2010,101179,SG
2010,201616,PF
2010,201585,C
2010,101144,SG
2010,201595,C
2010,202365,SG
2010,201189,C
2010,101133,C
2010,2211,PF
2010,202362,SG
2010,202356,PG
2010,2427,SG
2010,1112,C
2010,201600,C
2010,2429,C-PF
2010,202347,SF
2010,202342,PF
2010,202338,PF
2010,1499,C
2010,2073,SF
2010,202391,PG
2010,202399,PF
2010,956,C
2010,2768,PG
2010,2562,SF-SG
2010,2041,C
2010,201632,C
2010,436,PF
2010,202419,C
2010,202066,PG-SG
2010,2408,C
2010,202346,SG
2010,201203,PG
2010,202397,PG
2010,202377,SF
2010,201972,C
2010,1922,C
2010,2059,PF
2010,202081,C
2010,201202,C
2010,200764,SF
2010,2556,PG
2010,202382,C
2010,2215,C
2010,201178,C
2010,200922,PF
2010,200809,PG
2010,1715,PG
2010,2048,C
2010,201957,PF
2010,202378,PG
2010,2407,PF
2010,2038,C
2010,200756,C
2010,2294,SG
2010,202340,PG
2010,711,SG
2010,2575,SF
2010,201991,PG
2010,2767,SG
2010,1752,C
2010,202360,SG
2010,2624,SF
2010,2443,C
2010,202337,SF
2010,1498,PG
2010,2788,C
2010,101177,C
2010,2124,PF
2010,2205,C
2010,2243,PF
2010,201934,C
2010,202332,C
2010,202408,C
2010,101158,SG
2010,101249,PG
2010,2050,SG
2010,665382,C
2010,202395,PG
2010,202380,C
2010,201960,PF
2010,2260,C
2010,2648,SF
2010,2574,SF
2010,2137,SF
2010,202374,C
2010,693,PF
2010,121,SF
2010,200822,PF
2010,101120,SG
2010,689,C
2010,202371,PF
2010,2250,SF
2010,1730,C
2010,202355,C
2009,201142,SF
2009,2544,SF
2009,2546,SF
2009,977,SG
2009,2548,SG
2009,101145,SG
2009,1717,PF
2009,101122,SF
2009,2547,C
2009,2405,PF
2009,2240,PG
2009,200750,SG
2009,2207,SG
2009,2216,PF
2009,201565,PG
2009,1536,SG-PF
2009,2755,SG
2009,101135,C
2009,201936,SG
2009,1894,PF
2009,201166,PG
2009,200752,SF
2009,1497,PG
2009,2430,PF
2009,2561,PF
2009,201572,C
2009,1712,PF
2009,101108,PG
2009,101114,PG
2009,2549,C
2009,2200,C
2009,2730,C
2009,1718,SF
2009,2222,SF
2009,1888,SG
2009,2037,SG
2009,200746,PF
2009,1495,C
2009,1733,PF
2009,2736,SF
2009,201939,PG
2009,201564,SG
2009,200745,PF
2009,2738,SF
2009,2744,C
2009,201569,SG
2009,2734,PG
2009,201171,PF
2009,1713,SG
2009,201155,PG
2009,1891,SG
2009,1938,SG
2009,959,PG
2009,951,SG
2009,2406,SF-SG
2009,2449,PF
2009,201566,PG
2009,2225,PG
2009,101106,C
2009,2590,PG
2009,2202,SG
2009,2746,PF
2009,201943,PG
2009,2422,SG
2009,2747,SG
2009,201163,SG
2009,1884,PG
2009,202130,SF
2009,201568,SF
2009,201145,PF
2009,101115,C
2009,2772,SF
2009,201563,PF
2009,201188,C
2009,2211,PF
2009,201977,SG
2009,708,PF
2009,201143,C
2009,101154,PF
2009,1740,PF
2009,201567,PF
2009,1889,PG
2009,101150,PG
2009,101235,SF
2009,2732,SG
2009,2403,C
2009,947,SG-PG
2009,201152,PF
2009,200765,PG
2009,979,C
2009,201938,PG
2009,2246,C
2009,2419,SF
2009,1882,PF
2009,201147,SG
2009,201627,SG
2009,2757,PG
2009,2572,SF
2009,2749,PG
2009,978,SF
2009,201584,SG
2009,201574,C
2009,201954,PG
2009,201588,PG
2009,2210,SF
2009,101109,PG
2009,201144,PG
2009,201146,PF
2009,1890,SF
2009,406,C
2009,2446,SF
2009,1905,SF
2009,2072,SG
2009,101111,PF
2009,1952,SG
2009,2853,C
2009,201579,C
2009,201229,PF
2009,200794,PF
2009,201576,C
2009,2030,PF
2009,101127,PG
2009,2564,PF
2009,255,SF
2009,2045,SF
2009,101112,C
2009,201141,C
2009,2568,SF
2009,1897,SF
2009,101155,SF
2009,2400,C-PF
2009,2550,SG
2009,2034,SG
2009,1885,PF
2009,201149,C
2009,201154,SF
2009,101141,PF
2009,2731,C
2009,2557,PG
2009,101181,PG
2009,201956,SF
2009,2551,PG
2009,467,PG
2009,201228,PG
2009,2563,SF
2009,201587,SF
2009,200751,PG
2009,2570,C
2009,101126,PG
2009,101107,SF
2009,101198,PG
2009,201150,C
2009,2399,SF
2009,201935,SG
2009,2617,PF
2009,101139,SF
2009,2436,SG
2009,201604,SF
2009,200755,SG
2009,101124,PF
2009,2571,PG
2009,202083,SG
2009,201575,SG
2009,200748,PF-C
2009,201611,SG-SF
2009,101110,SF
2009,201973,PF
2009,1710,PG
2009,2217,C
2009,1716,SG
2009,200768,PG
2009,2566,SF
2009,201959,PF
2009,739,C
2009,201978,SF
2009,2047,SF
2009,201167,SG
2009,2440,SF
2009,200758,SG
2009,1802,C
2009,2753,SG
2009,2584,SG
2009,2554,SF
2009,201942,SG
2009,201962,PG
2009,201578,C
2009,2760,PF
2009,201156,SG
2009,201573,SG
2009,201590,SF
2009,201946,PF
2009,201581,PF
2009,2804,SF
2009,711,SG
2009,2420,C
2009,201577,C
2009,201944,SF
2009,201951,PG
2009,1747,PG
2009,201162,SF
2009,1503,SG
2009,201196,PG
2009,200769,SG
2009,2223,C
2009,201164,SG
2009,101128,SG
2009,2203,SG
2009,2484,SG
2009,201950,PG
2009,201609,PG
2009,1737,C
2009,201971,PF
2009,2553,SF
2009,201787,SF
2009,200783,PF
2009,2248,PG
2009,201583,PF
2009,200826,PG
2009,101129,SG
2009,948,PF-C
2009,965,PG
2009,1501,SF
2009,201603,SG
2009,2768,PG
2009,202087,SG
2009,980,C
2009,201970,SF
2009,2581,PG
2009,1515,SG
2009,201985,PG
2009,200770,PG
2009,2594,SG
2009,2443,C
2009,201958,PG
2009,201158,SG
2009,201596,PG
2009,2743,PF
2009,2050,SG
2009,2748,SF
2009,2588,PF
2009,2067,PG-SG
2009,201802,SG
2009,2039,PG
2009,2733,PG
2009,101131,C
2009,2545,C
2009,1863,PG
2009,201961,SG
2009,200771,PG
2009,2294,SG
2009,2199,C
2009,101120,SF
2009,201571,PG
2009,201580,C
2009,201175,PF
2009,200789,PG
2009,201586,PF
2009,2427,SG
2009,101161,PF
2009,201601,PF
2009,2209,PF
2009,2754,SG
2009,2306,PG
2009,200797,C
2009,956,C
2009,436,C
2009,200757,SG
2009,1715,PG
2009,2365,PF
2009,2555,C
2009,2431,C
2009,101138,PF
2009,686,PF
2009,2230,SF
2009,2574,SF
2009,2605,SF
2009,2863,SF
2009,2457,PG
2009,1112,C
2009,1904,SF
2009,2407,PF-SF
2009,2250,PF
2009,201941,PF
2009,1899,SF
2009,201948,SF
2009,2556,PG
2009,2740,C
2009,201161,SG
2009,1630,C
2009,202066,SG
2009,200081,SF
2009,101142,C
2009,201591,PF
2009,201628,PG
2009,201599,C
2009,2742,PG
2009,200811,PF
2009,1886,SF
2009,200760,SG
2009,201953,PG
2009,201975,SG
2009,201589,PF
2009,2239,SF
2009,201805,C
2009,2229,PG
2009,200762,C
2009,101189,PF-SF
2009,2404,PF
2009,2586,SF
2009,1729,SF
2009,714,SF
2009,101236,C
2009,201151,PG
2009,201177,C
2009,2585,C
2009,101179,PG
2009,200766,PG
2009,101121,SF
2009,101211,SG
2009,1533,PG
2009,2592,SF
2009,2038,C
2009,201966,SG
2009,101214,PG
2009,1088,PG
2009,200767,PF
2009,1763,SF
2009,200780,C
2009,201207,SF-SG
2009,200796,SF
2009,2366,PG
2009,201967,PF
2009,201949,PF
2009,101133,C
2009,1725,C
2009,201153,SF
2009,2201,C
2009,2562,SF
2009,200749,PF
2009,101162,C
2009,689,C
2009,2137,SG
2009,2224,PG
2009,2501,PF
2009,2059,PF
2009,101130,C
2009,201160,PF
2009,201169,SF
2009,201974,SF
2009,2198,C
2009,1853,PG
2009,202178,PG
2009,201189,C
2009,101118,C
2009,2041,C
2009,201605,C
2009,201952,PG
2009,1902,C
2009,201934,C
2009,101146,PG
2009,693,PF
2009,201969,SF
2009,703,C
2009,201602,SG
2009,201960,SF
2009,201972,PF
2009,2429,C
2009,2756,SG
2009,201202,C
2009,201965,C
2009,201947,PF
2009,2694,PF
2009,200776,SG
2009,201178,C
2009,201945,SG
2009,201785,SG
2009,2046,SF
2009,201988,PG
2009,201157,PF
2009,200781,PF
2009,2409,SF
2009,2212,C
2009,1499,C
2009,202068,SF
2009,200747,SF
2009,2575,SF
2009,201991,PG
2009,101183,PF
2009,200756,PF-C
2009,201592,SF
2009,200922,PF
2009,201043,PF
2009,200809,PG
2009,2124,PF
2009,201612,SG
2009,2788,C
2009,2767,SG
2009,2048,C
2009,200779,SF
2009,201181,PF
2009,2052,SG
2009,202079,SF
2009,201980,SG
2009,200822,PF
2009,2679,SG
2009,1563,PG
2009,2624,SF-SG
2009,201582,C
2009,2073,PF
2009,201632,C
2009,202132,PG
2009,200753,C
2009,201629,SF
2009,1730,PF
2009,1903,PF
2009,201595,PF
2009,201585,C
2009,101177,C
2009,2243,PF
2009,2567,PF
2009,201981,SF
2009,2416,SG
2009,101215,PG
2009,2205,C
2009,200764,SF
2009,201957,PF
2009,2260,C
2009,1922,C
2009,201821,SF
2009,283,PG
2009,2056,C
2009,200821,SG
2009,201616,PF
2009,201238,SG
2009,2215,C
2009,101143,PG
2009,1752,C
2009,201187,SF
2009,201570,SF
2009,2078,PG
2009,201191,PG
2009,101204,PF
2008,2548,SG
2008,2544,SF
2008,977,SG
2008,1717,PF
2008,101122,SF
2008,201142,SF
2008,2755,SG
2008,2744,C
2008,2546,SF
2008,101108,PG
2008,2547,C
2008,200750,SG
2008,1712,PF
2008,2225,PG
2008,2207,SG
2008,2405,PF
2008,2734,PG
2008,2072,SG
2008,2561,PF
2008,2406,SG
2008,1713,SG
2008,2216,PF-C
2008,2732,SG
2008,1536,SF
2008,2730,C
2008,1718,SF
2008,1733,PF
2008,2037,PG-SG
2008,2397,C
2008,2210,SF
2008,1891,SG
2008,101114,PG
2008,1495,C
2008,101145,SG
2008,2200,C
2008,200752,SF
2008,2738,SF
2008,1894,PF
2008,201564,SG
2008,1888,SG
2008,2422,SF
2008,951,SG
2008,200746,PF
2008,2572,SF
2008,406,C
2008,2590,PG
2008,1497,PG
2008,1740,PF
2008,947,PG-SG
2008,101126,PG
2008,1897,SF
2008,2246,C
2008,2202,SG
2008,201565,PG
2008,201154,SF
2008,2045,SF
2008,2749,PG
2008,2222,SF
2008,201145,PF
2008,200751,SG
2008,1889,PG
2008,2430,PF
2008,101111,PF
2008,201569,SG
2008,101135,C
2008,708,PF
2008,959,PG
2008,1503,SG
2008,2746,PF
2008,1938,SG
2008,200745,PF
2008,201566,PG
2008,201152,PF
2008,2747,SG
2008,2399,SG
2008,1710,PG
2008,1884,PG
2008,2551,PG
2008,2403,C
2008,101235,SF
2008,201163,SF
2008,101115,C
2008,2211,PF
2008,2571,SG
2008,101109,PG
2008,2419,SF
2008,2736,SF
2008,201563,PF
2008,101107,SF
2008,1882,PF
2008,200758,SF
2008,1749,SG
2008,2605,SF
2008,200794,PF
2008,201155,PG
2008,101155,SF
2008,979,C
2008,978,SF
2008,2564,PF
2008,2731,C
2008,101127,SG
2008,2240,PG
2008,201572,C
2008,980,C
2008,1890,SF
2008,101181,PG
2008,2566,SF
2008,101150,SG
2008,101128,SF
2008,2449,PF
2008,201196,PG
2008,2436,SG
2008,255,SF
2008,2549,C
2008,739,C
2008,1952,SG
2008,2740,C
2008,201188,C
2008,2400,PF
2008,1802,C
2008,200765,PG
2008,201571,PG
2008,2427,SG
2008,1747,PG
2008,101106,C
2008,2030,PF
2008,2753,SG
2008,1716,SF-SG
2008,1905,PF
2008,101124,PF
2008,201143,C
2008,201150,C
2008,2804,PF-SF
2008,1885,PF
2008,201166,PG
2008,2446,SF
2008,2768,PG
2008,201567,C
2008,201574,PF
2008,2581,PG
2008,2757,PG
2008,201144,PG
2008,201156,SG
2008,200748,PF
2008,1515,SG
2008,2617,PF
2008,201164,SG
2008,948,C
2008,2440,PF
2008,2047,SG
2008,201627,SG
2008,200783,PF
2008,101154,C
2008,201596,PG
2008,965,PG
2008,2550,SG
2008,101132,SF
2008,2034,SF
2008,2742,PG
2008,2039,PG
2008,714,SF
2008,2217,C
2008,2420,C
2008,101144,SG
2008,101119,SG
2008,686,PF
2008,2557,PG
2008,201228,PG
2008,2554,SG
2008,201171,PF
2008,201161,SF
2008,101139,SG
2008,467,PG
2008,2594,SF
2008,2772,SF
2008,201158,SG
2008,201141,C
2008,1899,SG
2008,201591,PF
2008,2199,C
2008,2553,SF
2008,2229,PG
2008,201146,PF
2008,2760,PF
2008,101138,C
2008,2584,SG
2008,2067,PG
2008,2570,C
2008,1501,PF
2008,2294,SG
2008,201584,SG
2008,201148,PF
2008,2588,PF
2008,2555,C
2008,2574,SG
2008,201575,SG
2008,201576,PF
2008,2754,SG
2008,200826,SG
2008,200789,PG
2008,2250,SF
2008,101121,SF
2008,200796,PF
2008,201578,C
2008,200768,PG
2008,1517,PG
2008,2046,SG
2008,201583,PF
2008,2443,C
2008,2203,SG
2008,2410,SF
2008,101120,SF
2008,101198,PG
2008,200760,SG
2008,2230,SF
2008,201601,PF
2008,200081,SF
2008,2404,C
2008,201579,C
2008,201175,C
2008,1887,SF
2008,200779,PF
2008,2209,SF
2008,1725,C
2008,201149,C
2008,693,C
2008,2052,SG
2008,2248,PG
2008,201580,C
2008,2365,C
2008,2223,C
2008,1729,SG
2008,200770,PG
2008,201147,SF
2008,2585,C
2008,1902,C
2008,201568,SG
2008,200755,SG
2008,2733,PG
2008,200757,SF-SG
2008,101142,C
2008,101131,C
2008,2756,SG
2008,956,C
2008,201588,PG
2008,201446,PG
2008,201589,PF
2008,2586,SG
2008,201162,SF
2008,2545,C
2008,2038,C
2008,201587,SF
2008,101211,SG
2008,2563,SG
2008,201628,SG-PG
2008,1853,PG
2008,2407,SF
2008,1533,PG
2008,201602,SG
2008,2863,SG
2008,2484,SG
2008,200776,PG-SG
2008,2413,PG
2008,101123,SG
2008,200809,PG
2008,101189,PF
2008,200764,PF
2008,201159,PG-SG
2008,200822,PF
2008,2226,PG
2008,2575,SF
2008,201167,SG
2008,201604,SG
2008,200756,C
2008,1499,PF
2008,200971,SG
2008,201570,SF
2008,101129,PG-SG
2008,201585,C
2008,2562,SF
2008,201169,SG
2008,201621,SF
2008,201609,PG
2008,201187,SF
2008,200771,PG
2008,1723,SG
2008,2050,SG
2008,201153,SF
2008,201573,PG
2008,200763,PG
2008,2824,SG
2008,201599,C
2008,703,PF
2008,2137,SF
2008,200811,PF
2008,200767,C
2008,2198,C
2008,200769,SG
2008,101112,PF
2008,2592,SF
2008,1731,PG
2008,2694,PF
2008,1730,PF
2008,711,SG
2008,101146,PG
2008,1498,PG
2008,101113,PF
2008,436,SF-PF
2008,201634,PG
2008,101194,PG
2008,200749,PF
2008,1548,C
2008,200781,PF
2008,2429,C
2008,201581,C
2008,200747,SF
2008,1563,PG
2008,101179,PG
2008,2743,SF
2008,201633,SF
2008,101118,PF
2008,1630,PF-C
2008,2624,SF
2008,101162,PF
2008,201590,SF
2008,200835,SF
2008,950,PG
2008,923,PF
2008,201165,SG
2008,699,SG
2008,101143,PG
2008,2239,SF
2008,200762,C
2008,201189,C
2008,101161,PF
2008,2032,SF
2008,2243,C
2008,200821,SF
2008,1922,C
2008,1904,SF
2008,990,SF-PF
2008,2501,PF
2008,201612,SG
2008,101130,C
2008,200754,C
2008,2741,C
2008,2031,PF
2008,2124,PF
2008,200797,C
2008,201577,C
2008,1752,C
2008,2408,C
2008,200978,SF
2008,2041,C
2008,1088,PG
2008,2073,PF
2008,2679,SG
2008,201176,SF
2008,2767,SG
2008,1744,C
2008,200780,C
2008,201235,C
2008,201611,SF
2008,2748,SF
2008,101165,SG
2008,1506,PF
2008,201151,PG
2008,2048,C
2008,2059,PF
2008,1112,PF
2008,200761,SF
2008,201336,PG
2008,1477,SF
2008,2788,C
2008,1737,C
2008,201229,PF
2008,283,PG
2008,2060,SG
2008,201787,SF
2008,200753,C
2008,101177,C
2008,2556,PG
2008,1766,PF
2008,1761,SF
2008,2049,PG
2008,2567,PF
2008,201632,C
2008,244,PG
2008,1510,PG
2008,201177,PF
2008,201606,PG
2008,201157,PF
2008,201582,PF
2008,2205,C
2008,201178,C
2008,2109,PG
2008,201202,C
2008,1763,SF
2008,2416,SG
2008,1521,PG
2008,1916,C
2008,2078,PG
2008,201631,PF
2008,101204,PF
2008,200814,SG
2008,2036,C
2008,201172,SG
2008,200766,PF
2008,201616,PF
2008,689,C
2008,2215,C
2008,1800,PG
2008,87,C
2008,201193,SF
2008,101183,PF
2008,200778,SF
2008,200772,SG
2008,2201,C
2008,1502,C
2008,200759,PF
2008,201603,SG
2008,2260,C
2008,201242,SG
2008,201629,PF
